superior#a	0.32142857142857145	0.0	0.32142857142857145	0.6785714285714286
unimpressed#a	0.0	0.625	-0.625	0.375
untouched#a	0.125	0.5	-0.375	0.375
unswayed#a	0.25	0.625	-0.375	0.125
uninfluenced#a	0.25	0.625	-0.375	0.125
unnatural#a	0.0	0.5	-0.5	0.5
strained#a	0.09375	0.25	-0.15625	0.65625
agonistic#a	0.0	0.08333333333333333	-0.08333333333333333	0.9166666666666666
stilted#a	0.0	0.25	-0.25	0.75
hokey#a	0.0625	0.125	-0.0625	0.8125
contrived#a	0.3125	0.125	0.1875	0.5625
artificial#a	0.08333333333333333	0.4166666666666667	-0.3333333333333333	0.5
forced#a	0.0625	0.15625	-0.09375	0.78125
constrained#a	0.125	0.625	-0.5	0.25
elocutionary#a	0.0	0.125	-0.125	0.875
mannered#a	0.0	0.375	-0.375	0.625
plummy#a	0.5	0.0625	0.4375	0.4375
natural#a	0.15	0.225	-0.075	0.625
lifelike#a	0.4375	0.0	0.4375	0.5625
unmannered#a	0.0	0.5	-0.5	0.5
affirmatory#a	0.5	0.0	0.5	0.5
affirmative#a	0.5833333333333334	0.041666666666666664	0.5416666666666666	0.375
assentient#a	0.25	0.0	0.25	0.75
dissident#a	0.3125	0.375	-0.0625	0.3125
dissenting#a	0.0	0.625	-0.625	0.375
dissentient#a	0.0	0.3125	-0.3125	0.6875
acceptive#a	0.3125	0.125	0.1875	0.5625
accepting#a	0.375	0.125	0.25	0.5
rejective#a	0.125	0.5	-0.375	0.375
dismissive#a	0.3125	0.5625	-0.25	0.125
afloat#a	0.125	0.0	0.125	0.875
adrift#a	0.1875	0.0	0.1875	0.8125
floating#a	0.0	0.2	-0.2	0.8
afraid#a	0.09375	0.59375	-0.5	0.3125
acrophobic#a	0.0	0.75	-0.75	0.25
afeared#a	0.0	0.125	-0.125	0.875
afeard#a	0.0	0.125	-0.125	0.875
shocked#a	0.25	0.0	0.25	0.75
dismayed#a	0.25	0.0	0.25	0.75
appalled#a	0.25	0.0	0.25	0.75
aghast#a	0.25	0.0	0.25	0.75
agoraphobic#a	0.0	0.75	-0.75	0.25
alarmed#a	0.0	0.625	-0.625	0.375
algophobic#a	0.0	0.875	-0.875	0.125
apprehensive#a	0.16666666666666666	0.4583333333333333	-0.2916666666666667	0.375
hangdog#a	0.3125	0.25	0.0625	0.4375
claustrophobic#a	0.0	0.4375	-0.4375	0.5625
fearful#a	0.05	0.525	-0.475	0.425
scared#a	0.0	0.125	-0.125	0.875
